propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,parkingSpace,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,labels,newDevelopmentFinished
96070111,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/73/e6/a4/935941185.jpg,emili,20,1,1100.0,flat,rent,70.0,True,3,2,Emili Roca,Barcelona,Barcelona,Nou Barris,es,Porta,41.432139899999996,2.1789249,False,https://www.idealista.com/inmueble/96070111/,696,"En la calle Emili Roca, entre el metro de Fabra i Puig y Virrey Amat encontramos en un edificio rehabilitado CON ascensor este fantástico piso muy completo TOTALMENTE NUEVO A ESTRENAR. El piso es todo EXTERIOR. Piso con mucha luz. Se distribuye en Salón comedor, Cocina semi-abierta al salón con barra. 3 dormitorios y 2 baños completos ( 1 en suitte). Trastero. Condiciones económicas: Inquilin@s con solvencia demostrable, 2 meses de fianza, 1 mes de agencia.",False,good,False,True,,16.0,{'typology': 'flat'},"{'subtitle': 'Porta, Barcelona', 'title': 'Piso en Emili Roca'}",False,False,False,False,False,"[{'name': 'apartamentoType', 'text': 'Apartamento'}]",
96055539,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/63/88/b9/935487604.jpg,ALQ VIRREI,12,9,930.0,penthouse,rent,70.0,True,3,1,Calle de Sant Iscle,Barcelona,Barcelona,Nou Barris,es,Can Peguera - El Turó de la Peira,41.431779600000006,2.1745011,False,https://www.idealista.com/inmueble/96055539/,871,"Excepcional vivienda ubicada en planta ático, todo exterior, a metros del Paseo Fabra i Puig y de la calle Doctor Pi i Molist. Ubicación privilegiada por la variedad de comercios y buena comunicación de la zona. 70m2. Comedor amplio con salida a balcón. Tres habitaciones, la mas grande con armario empotrado. Baño y cocina en muy buen estado. Suelos de parquet. El piso dispone de aire acondicionado. No se admiten mascotas.  LOS GASTOS NO ESTAN INCLUIDOS EN EL PRECIO DEL ALQUILER. Indice de referencia: 14,42 €/m2 Requisitos: DNI/NIE, contrato laboral indefinido y tres ultimas nominas (ingresos mínimos del grupo familiar 2.800€). Se requiere el mes corriente, 2 meses de fianza y los honorarios de la agencia.",False,good,False,True,,13.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Can Peguera - El Turó de la Peira, Barcelona', 'title': 'Ático en Calle de Sant Iscle'}",False,False,False,False,False,,
95434278,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/76/a9/8e/918316347.jpg,VALLDAURA,15,3,850.0,flat,rent,77.0,True,3,1,VALLDAURA,Barcelona,Barcelona,Nou Barris,es,La Guineueta,41.4375591,2.1704767000000005,False,https://www.idealista.com/inmueble/95434278/,818,"Piso totalmente exterior junto a plaza Lluchmajor. Luminoso. Buen estado. Semi-amueblado. Recién pintado. Salón, con aire acondicionado y bomba de calor. Cocina independiente equipada con frigorífico, campana extractora, encimera de gas y horno. Galería. Lavadora. Tres habitaciones exteriores, de las que 2 son dobles. Un baño con ducha. Ascensor. Zona tranquila rodeada de parques, colegios y comercios. Muy bien comunicado: varias líneas autobús y estación metro Línea 4 (parada Lluchmajor). El precio del piso es de 850, 00 € mensuales, según los siguientes conceptos: Renta alquiler: 791,00 € Cuotas Comunidad Propietarios: 32,83 € IBI: 26,17 €.",False,good,False,True,,11.0,{'typology': 'flat'},"{'subtitle': 'La Guineueta, Barcelona', 'title': 'Piso en VALLDAURA'}",False,False,False,False,False,,
95061754,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d5/ef/e0/905217344.jpg,MERIDIANA-A,20,3,880.0,flat,rent,100.0,True,2,1,Avenida Meridiana,Barcelona,Barcelona,Nou Barris,es,La Prosperitat,41.4412953,2.1879245,False,https://www.idealista.com/inmueble/95061754/,720,"Alto con amplia terraza con vistas, exterior completamente, muy luminoso! para amueblar y entrar a vivir! excelente finca de obra vista con accesos adaptados! a 2 calles del metro l1 torres i bages! 100m2. 3ª planta en finca con ascensor. Gran salón comedor exterior con acceso a la amplia terraza de 12m2. La cocina es muy amplia y cuadrada, con gran capacidad de almacenaje y se encuentra equipada con horno, extractor y cocina de gas. Consta de 2 habitaciones dobles exteriores muy luminosas, una de ellas con acceso a la terraza. Dispone de 1 baño con plato de ducha. En excelente estado de conservación y recién pintado, ventanas climalit de doble cristal y suelos de mámol.  zona tranquila y segura; edificio ubicado en la misma avenida meridiana; a 2 calles de l1 torres i bages. Junto avenida rio de janeiro; zona comercial, colegios, ambulatorio y mercados. Bien comunicado también con varias líneas de autobuses.  se requiere fianza de 2 meses + aval bancario de 6 meses. Imprescindible aportar contrato de trabajo + nóminas. No se admiten mascotas. Alto con amplia terraza con vistas, exterior completamente, muy luminoso! para amueblar y entrar a vivir! excelente finca de obra vista con accesos adaptados! a 2 calles del metro l1 torres i bages!",False,good,False,True,,9.0,{'typology': 'flat'},"{'subtitle': 'La Prosperitat, Barcelona', 'title': 'Piso en Avenida Meridiana'}",False,False,False,False,False,,
96553540,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2b/87/5e/950432263.jpg,67788,15,6,930.0,flat,rent,50.0,True,2,1,"Calle en Carrer de Baltasar Gracián, 28, Barcelona Capital, 18",Barcelona,Barcelona,Nou Barris,es,La Prosperitat,41.44144489999999,2.1804474,True,https://www.idealista.com/inmueble/96553540/,347,"Fabuloso ático de 2 dormitorios y 2 amplias terrazas, muy luminoso y con excelentes vistas despejadas. Ubicado en el barrio de Prosperitat, con multitud de servicios de proximidad, y muy cerca de metro Via Júlia.",False,good,False,True,,19.0,{'typology': 'flat'},"{'subtitle': 'La Prosperitat, Barcelona', 'title': 'Piso en Calle en Carrer de Baltasar Gracián, 28, Barcelona Capital, 18'}",False,False,False,False,False,,
85869817,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d6/6c/33/677477987.jpg,J0010,24,1,890.0,flat,rent,52.0,True,3,1,barrio Vilapicina i la Torre Llobeta,Barcelona,Barcelona,Nou Barris,es,Vilapicina i la Torre Llobeta,41.431087899999994,2.1802498,False,https://www.idealista.com/inmueble/85869817/,804,"Piso moderno y recién reformado con estilo. Está para estrenar. Tiene 50 m2, ubicados en una finca en perfecto estado con ascensor. Está formado por un comedor-cocina amplio y luminoso que da en la calle principal. La habitación de matrimonio también cuenta con luz natural. El piso tiene una distribución exquisita ya que dispone de 2 habitaciones más. Tiene un baño completamente nuevo y con plato de ducha. Cuenta con calefacción. Además, ya viene una plaza de parquing para coche pequeño/mediano incluido en el precio. La vivienda tiene una ubicación idónea, debido a su situación al lado de la avenida meridiana, por lo que es perfecto para la entrada/salida de Barcelona. En cuanto a la movilidad es perfecto, ya que también está a 2 minutos del ferrocarril y metro (parada de Fabra i Puig), y de la parada principal de bus. Está en una zona con muy amplia oferta en tiendas de todo tipo, como la misma calle de Fabra i Puig que es muy transitada por peatones, siendo muy agradable pasear por ella. Sobretodo tiene mucha proximidad a comercios de alimentación y supermercados (LIDL a 1 minuto y Hipercor a 2 minutos). Alquiler*: 779,91 euros/mes (IBI y comunidad incluidos). Parquing: 110,09 euros/mes (Iva incluido). *(Índice de referencia de precios de alquiler: 14,57 eur/m2).",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",17.0,{'typology': 'flat'},"{'subtitle': 'Vilapicina i la Torre Llobeta, Barcelona', 'title': 'Piso'}",False,False,False,False,False,,
96527836,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/cf/f2/0f/949806211.jpg,,15,1,885.0,flat,rent,77.0,True,3,1,"MIR, 36 -40",Barcelona,Barcelona,Sant Andreu,es,Sant Andreu,41.436519,2.1850677000000003,True,https://www.idealista.com/inmueble/96527836/,449,"Piso reformado con 3 habitaciones, 2 dobles y 1 individual. Una de las habitaciones tiene una pequeña terrazita que da a la calle. Hay 1 baño con ducha. Cocina, comedor y un pequeño balconcito para el lavadero que da a la cocina. Es un 2º real SIN ASCENSOR. SE PIDEN 2 MESES DE FIANZA.",False,good,False,False,,11.0,{'typology': 'flat'},"{'subtitle': 'Sant Andreu, Barcelona', 'title': 'Piso en MIR, 36 -40'}",False,False,False,False,False,,
32122438,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/01/19/68/949173178.jpg,ALQ PR 2636,13,,1250.0,chalet,rent,100.0,False,3,2,neopatria,Barcelona,Barcelona,Sant Andreu,es,Sant Andreu,41.4308524,2.1867852,False,https://www.idealista.com/inmueble/32122438/,993,"Casa Semi nueva en el barrio de Sant Andrés. Superficie 90 m2 en 2 plantas. Salón-comedor de 25 m2, cocina abierta, 1 hab. doble de 12 m2 con armario empotrado y salida a terraza de 15 m2, baño completo. 1ª planta: 2 hab. dobles (1 de ellas con vestidor), baño completo. Zona céntrica, muy tranquila, buenos acabados: calef. por gas, carpintería aluminio (doble vidrio), placa inducción. Todo exterior, muy luminosa. Disponible el 15 de Marzo.",False,good,False,,,13.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Sant Andreu, Barcelona', 'title': 'Chalet adosado en neopatria'}",False,False,False,False,False,,
96776698,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/56/6c/ea/956241706.jpg,1385-1305A,37,2,2050.0,flat,rent,150.0,True,4,2,Calle de la Mare de Déu de Núria,Barcelona,Barcelona,Sarrià-Sant Gervasi,es,Sarrià,41.399316299999995,2.1228884,False,https://www.idealista.com/inmueble/96776698/,544,"Piso 150 m² en Barcelona, Barcelona SARRIÀ SANT GERVASI 4 DORMITORIOS Y 2 BAÑOS Vivienda en una de las zonas más céntricas de Sarrià. Parquing en la misma finca COCHE GRANDE  Suelos de parqué recién pulido, 2 baños completos 4 piezas y cocina independiente. A/A en el salón comedor de 25m2 y calefacción de gas por radiadores en todas las estancias. Ventanas doble vidrio y oscilobatientes. Cocina totalmente equipadas con HORNO, MICROONDAS, PLACA DE GAS NATURAL Y CAMPANA EXTRACTORA, integrados en armarios de madera. Zona de aguas. Dormitorios con armarios empotrados, 2 individuales y dos dobles con óptimas dimensiones. Excelente comunicación. En uno de los barrios exclusivos de Barcelona, tranquilo y familiar. Plazas, parques y jardines a su alrededor y numerosas instituciones educativas y sanitarias. Información relativa a la Ley 11/2020 de medidas urgentes en materia de contención de rentas, para cada vivienda. Àrea inferior 14,66€/m² Índex 16,14 €/m² Àrea superior 22.70 €/m² POR FAVOR FACILITEN UN NÚMERO DE CONTACTO TELEFÓNICO.",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",14.0,{'typology': 'flat'},"{'subtitle': 'Sarrià, Barcelona', 'title': 'Piso en Calle de la Mare de Déu de Núria'}",True,False,False,False,False,,
95645318,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/64/f1/61/931174722.jpg,5440,27,2,1720.0,flat,rent,148.0,True,4,2,Calle de Teodora Lamadrid,Barcelona,Barcelona,Sarrià-Sant Gervasi,es,Sant Gervasi - La Bonanova,41.4068024,2.1367608,False,https://www.idealista.com/inmueble/95645318/,995,"TEODORA LAMADRID / MORAGAS  Piso de 148m² exterior a calle. Consta de 4  dormitorios, dos dobles exteriores a patio de manzana y dos individuales interiores a patio de luces mas uno tipo despacho o vestidor con armario. Salón comedor amplio de 20m² con salida a balcón. Cocina independiente tipo office recién reformada. Baño completo con bañera y aseo de cortesía. El piso dispone de acabados de calidad, suelos de gres, calefacción individual de gas, instalación eléctrica nueva. La finca dispone de servicio de portería y ascensor. La vivienda se encuentra en una de las mejores zonas residenciales de Barcelona, junto a los principales colegios, jardines, mercado municipal. Excelente comunicación por transporte público tanto de FGC El Putxet como de varias líneas de autobuses. Índice referencia alquiler: 13,98 €/m² A. inferior: 11,98 €/m² A. superior: 18,91 €/m² Alquiler anterior: 1600€.",False,good,False,True,,12.0,{'typology': 'flat'},"{'subtitle': 'Sant Gervasi - La Bonanova, Barcelona', 'title': 'Piso en Calle de Teodora Lamadrid'}",False,False,False,False,False,,
96698638,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e8/aa/6b/954006004.jpg,B72,22,st,1233.0,duplex,rent,90.0,True,2,2,Calle de Castellnou,Barcelona,Barcelona,Sarrià-Sant Gervasi,es,Les Tres Torres,41.3954886,2.1285217999999997,False,https://www.idealista.com/inmueble/96698638/,480,"Bonito piso duplex amueblado, listo para entrar, situado en la planta sótano de un edificio en la zona de Tres Torres, muy cerca de la clínica Corachán, en un barrio residencial y tranquilo, pero muy cerca de todo el comercio y servicios. Esta vivienda tiene un estilo loft, con espacios abiertos y duplex, y en total hay dos baños, un dormitorio cerrado. El salón que se sitúa en la planta baja y toda la parte de la segunda planta abierta. Además de todo esto hay una terraza que da a un patio interior, muy tranquilo. Tiene las siguientes características: Loft duplex con estilo moderno y colores vengué Cocina abierta al salón Un dormitorio individual en planta baja y otra zona que se puede usar como dormitorio en la planta superior Un baño en planta baja y otro en planta superior Terraza situada en patio interior  Cuarto separado con lavadero y espacio para almacenamiento de material de limpieza Disponible para entrar de inmediato Solo contratos de larga estancia. Perfil tranquilo. Gastos de comunidad e Ibi incluidos. Índice de alquiler: Inferior: 16.94 €/m2 Refer: 20.31 €/m2 Superior: 26.22 €/m2.",True,good,False,False,,14.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Les Tres Torres, Barcelona', 'title': 'Dúplex en Calle de Castellnou'}",False,False,False,False,False,"[{'name': 'apartamentoType', 'text': 'Apartamento'}]",
96775012,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/89/b0/2c/956197805.jpg,E/P50,29,en,1100.0,flat,rent,68.0,True,2,1,Escolas Pies,Barcelona,Barcelona,Sarrià-Sant Gervasi,es,Les Tres Torres,41.397596899999996,2.1305636000000003,False,https://www.idealista.com/inmueble/96775012/,259,"Piso entresuelo con terraza 23 mts. , con plaza de parking en el mismo edificio incluida en el precio del alquiler. El apartamento tiene dos habitaciones, un baño, cocina, comedor, aire acondicionado. Bien comunicado con los ferrocarriles estación De las tres Torres, bus 70, H-6 que va hasta zona universitaria.",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",16.0,{'typology': 'flat'},"{'subtitle': 'Les Tres Torres, Barcelona', 'title': 'Piso en Escolas Pies'}",False,False,False,False,False,"[{'name': 'apartamentoType', 'text': 'Apartamento'}]",
96774956,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ed/af/de/956194999.jpg,Margenat,15,1,1260.0,flat,rent,100.0,True,4,1,Calle de Margenat,Barcelona,Barcelona,Sarrià-Sant Gervasi,es,Sarrià,41.403093,2.1220866000000003,False,https://www.idealista.com/inmueble/96774956/,712,"Piso situado en el barrio de Sarrià entre Via Augusta y Major de Sarrià, en zona muy tranquila. El piso tiene 4 habitaciones, comedor, amplio baño con plato de ducha, cocina y lavadero. Tres habitaciones son exteriores. 1 habitación es ideal para vestidor o despacho. Suelos de gres imitando a parquet. Desde la cocina se accede al lavadero.",False,good,False,True,,13.0,{'typology': 'flat'},"{'subtitle': 'Sarrià, Barcelona', 'title': 'Piso en Calle de Margenat'}",False,False,False,False,False,,
95526225,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8b/8d/5b/920914902.jpg,AB468,49,1,3750.0,flat,rent,316.0,True,4,3,"Calle de Dalmases, 57",Barcelona,Barcelona,Sarrià-Sant Gervasi,es,Les Tres Torres,41.4027763,2.1283836,True,https://www.idealista.com/inmueble/95526225/,345,"Se alquila vivienda recién reformada en Tres Torres que consta de una superficie de 316m2 construidos y 280m2 útiles según catastro. Piso todo exterior y con mucha luz natural. Se trata de un piso que ha sido objeto de una reforma integral y está a estrenar que consta de 4 dormitorios dobles, 3 baños completos, salón, comedor, cocina independiente, lavadero, terraza y zona de servicio compuesta por dormitorio individual y baño. Entrando en la vivienda nos encontramos con un amplio recibidor que distribuye en tres puertas el área de día compuesta por salón-comedor y terraza, por otro lado el rea de cocina, lavadero y zona de servicio y finalmente por otra puerta la zona de noche. A la izquierda del vestíbulo- recibidor nos dirigimos al amplio salón separado del recibidor por una puerta corredera, el salón tiene amplios ventanales que dan a la calle Dalmases, desde el salón tenemos acceso a una amplia y soleada terraza. Desde el mismo salón y mediante otra puerta corredera nos encontramos con el comedor que puede quedar unido al salón o independiente. A la derecha del recibidor tenemos la cocina, bonita y amplia con espacio para una gran mesa para desayunos y comidas, viene equipada con nevera, congelador, horno y microondas y salida a amplio lavadero exterior. Desde la cocina se abre paso a la área de servicio que nos encontramos con un dormitorio individual y un baño completo teniendo la vivienda dos entradas una para el área de servicio y la principal. A la zona de noche nos dirigimos desde el amplio recibidor y se nos abre paso a un amplio dormitorio con vestidor hecho a medida, acceso a la terraza y baño en suite, el pasillo nos dirige a tres dormitorios, los cuales son todos exteriores y dobles y dos baños completo con plato de ducha. Como características de la vivienda destacar que goza de calefacción individual a gas natural, persianas motorizadas, suelos de parqué, cristales de seguridad con doble cristal y se entrega recién pintado, ver plano adjunto para ver distribución. En el precio del alquiler vienen incluidas dos plazas de aparcamiento ubicadas en la misma finca, los gastos de comunidad y el IBI. Finca con mucha presencia y con servicio de consergería. Muy buena zona, calle tranquila de fácil acceso a la Ronda de Mig y de la Ronda de Dalt. Para más información o concertar una visita contactar con Elisabeth al +34 609 752 000 mediante llamada o whatspp y les atenderá encantada.",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",12.0,{'typology': 'flat'},"{'subtitle': 'Les Tres Torres, Barcelona', 'title': 'Piso en Calle de Dalmases, 57'}",True,False,False,False,False,,
96774568,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f4/58/4a/956183673.jpg,AB2202052,16,3,1300.0,flat,rent,60.0,True,1,1,Calle del Pedró de la Creu,Barcelona,Barcelona,Sarrià-Sant Gervasi,es,Sarrià,41.399366799999996,2.1217464,False,https://www.idealista.com/inmueble/96774568/,638,"Ático con terraza en el casco antiguo de Sarrià En el centro histórico de Sarrià, en una finca totalmente renovada con materiales de alta calidad, disponemos de este fabuloso ático de 1 dormitorio. Dispone de una zona de día diáfana en la que se encuentra ubicado el salón comedor, con cocina abierta y completamente equipada. La zona de día tiene salida a la terraza, que es amplia y muy luminosa, y se encuentra revestida con madera, lo cual le otorga un toque se sofisticación única. El inmueble tiene un dormitorio doble, con cama de matrimonio grande, y además dispone de mucho espacio de almacenaje. Asimismo, tiene un baño completo con ducha. Disponible a primeros de marzo.",False,good,False,True,,22.0,{'typology': 'flat'},"{'subtitle': 'Sarrià, Barcelona', 'title': 'Piso en Calle del Pedró de la Creu'}",False,False,False,False,False,,
96754806,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/db/d8/61/955656208.jpg,15675,39,2,4200.0,flat,rent,254.0,True,5,4,barrio Sant Gervasi - La Bonanova,Barcelona,Barcelona,Sarrià-Sant Gervasi,es,Sant Gervasi - La Bonanova,41.40166370000001,2.1279155,False,https://www.idealista.com/inmueble/96754806/,244,"Amplio y luminoso piso de 255m2, situado en el barrio de 'La Bonanova' una zona muy tranquila que tiene a su alcance todos los servicios y establecimientos necesarios. Se trata de la zona alta que es a la vez uno de los distritos más verdes, cosa que lo hace una de las mejores zonas residenciales de la ciudad. Además, la vivienda está situada en la avenida principal de la zona, un enclave ideal donde disfrutar del alto standing y exclusividad de 'La Bonanova'. Se distribuye en un amplio salón con salida a la terraza, una suite con baño y vestidor, tres dormitorios dobles, un dormitorio individual, una cocina independiente de vitrocerámica, 2 amplias terrazas (de 40m2 cada una), 2 baños y 1 aseo. La cocina viene equipada con un horno y en uno de los baños podemos encontrar una bañera. El piso dispone de tanto calefacción a gas como aire acondicionado por conductos. Las persianas son motorizadas y la vivienda dispone de buenos acabados como suelos de parquet y cristal doble en las ventanas. Se incluyen 3 plazas de aparcamiento en la misma finca. Las vistas son a la calle. Vivienda amplia, luminosa, y muy bien comunicado por transporte público y a través de la Ronda de Dalt. Gastos de comunidad 300€ e IBI incluido. HONORARIOS A CARGO DE LA PROPIEDAD. ZONA: Sarrià-Sant Gervasi-La Bonanova. TRANSPORTE PÚBLICO: FGC (Sarrià), Bus, Bicing.",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",17.0,{'typology': 'flat'},"{'subtitle': 'Sant Gervasi - La Bonanova, Barcelona', 'title': 'Piso'}",False,False,False,False,False,,
96726777,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cb/ac/3c/954823373.jpg,101035,31,4,1400.0,flat,rent,92.0,True,3,1,Calle de Sant Gervasi de Cassoles,Barcelona,Barcelona,Sarrià-Sant Gervasi,es,Sant Gervasi - La Bonanova,41.405480499999996,2.1377505,False,https://www.idealista.com/inmueble/96726777/,944,"PIA ADVISORS pone a vuestra disposición encantador piso de 92 mts2 en la zona mas exclusiva de Barcelona, a escasos metros de la Ronda de Mitre, bien comunicado con los trenes de las Rodalies y a pocas manzanas del Paseo de la Bonanova.  La propiedad se encuentra distribuida en 3 habitaciones, de las cuales 1 es doble y las otras 2 restantes individuales, la principal con una de las individuales tienen salida directa al balcón y vistas a la calles. A su vez dispone de un salón-comedor cómodo y luminoso. Tiene aire acondicionado, calefacción i caldera nuevos, dirigidos por mando desde el móvil, alarma incluida. Finca regia muy bien cuidada con ascensor muy tranquila mercado cerca y paradas de autobuses al lado.  Situado en Sant Gervasi- Galvany, cerca de varias paradas de ferrocarriles catalanes ( Parada del Putxet i Padua ), cabe destacar que este varío dispone de mucho comercios, como pueden ser, restaurantes, bibliotecas ( Biblioteca Jaume Fuster ), Hospitales ( Hospital Plato, CAP Sant Adriá ), zonas infantiles, colegios e institutos y supermercados. CONDICIONES: -2 meses de fianza -Mes en curso -Honorarios de agencia: 10% de una anualidad + IVA.",False,good,False,True,,15.0,{'typology': 'flat'},"{'subtitle': 'Sant Gervasi - La Bonanova, Barcelona', 'title': 'Piso en Calle de Sant Gervasi de Cassoles'}",False,False,False,False,False,,
96637554,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/97/85/d2/952259488.jpg,11892,15,,750.0,flat,rent,47.0,False,1,1,Calle de la Ciutat de Balaguer,Barcelona,Barcelona,Sarrià-Sant Gervasi,es,Sant Gervasi - La Bonanova,41.4012253,2.1342916,False,https://www.idealista.com/inmueble/96637554/,440,"En pleno barrio de la Bonanova, en Sant Gervasi, encontramos este magnífico piso de 47m2, en Ciutat de Balaguer. En una excelente zona en cuanto a comunicaciones, se ubica este amplio local. A 5 minutos de Via Augusta, del Passeig de la Bonanova o de la calle Balmes, así como cercano a trasporte público. A 5 minutos andando de la estación de metro del Putxet, con enlace a la línea L7 y a las paradas de autobús 3425, 613, 96 y 934 con enlace a las líneas N8, V13, N0 y H6. El piso, de 57m2 construidos y 47m2 útiles, se distribuye en un amplio salón-comedor de 16m2, con una pequeña cocina integrada de 4m2, amueblada y equipada con fogones y nevera. Además, dispone de conexiones para lavadora y otros electrodomésticos. Dispone únicamente de una habitación doble de 11,50m2, con grandes armarios empotrados en la pared para aprovechar al máximo el espacio. El único baño que dispone la vivienda se encuentra en el dormitorio. Se trata de un baño completo con bañera.  Suelos de terrazo y ventanas de madera, con muy buena accesibilidad y ascensor en la finca. El piso da a patio interior de manzana con lo que no hay nada de ruido durante todo el día.   Es una oportunidad única en un lugar privilegiado  ¡No dude en realizar una visita!",True,good,False,True,,16.0,{'typology': 'flat'},"{'subtitle': 'Sant Gervasi - La Bonanova, Barcelona', 'title': 'Piso en Calle de la Ciutat de Balaguer'}",False,False,False,False,False,,
96660958,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/85/a7/6d/952945282.jpg,11906,67,,4200.0,flat,rent,289.0,True,4,2,Paseo de la Bonanova,Barcelona,Barcelona,Sarrià-Sant Gervasi,es,Sant Gervasi - La Bonanova,41.404163700000005,2.1248155,False,https://www.idealista.com/inmueble/96660958/,620,"Espectacular piso de 250 m² en Paseo Bonanova. El piso cuenta con un amplio recibidor desde el que se accede a un salón comedor con salida a una gran terraza que da a Paseo Bonanova. La cocina es muy espaciosa, y dispone de lavadero y espacio para instalación de nevera americana de doble puerta. Desde la cocina se puede acceder a una habitación de servicio con aseo propio. La habitación principal dispone de baño en suite con plato de ducha, un vestidor y salida a una terraza muy tranquila. El resto de habitaciones son dobles, de gran tamaño y exteriores. Además disponemos de un aseo extra y un baño completo con plato de ducha. Los acabados del piso son excelentes se encuentra recién reformado y dispone de calefacción individual a gas y aire acondicionado por conducto en todas las estancias. La ubicación de la finca es ideal y su estado es bueno, dispone de conserje y 3 ascensores. Disponibles dos plazas de parking incluidas en el precio. Renta mensual: 4.200€ + 300€ de gastos comunes. No dude en contactar con nosotros para realizar una visita en este maravilloso piso. Índex 18.03€/m².",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",15.0,{'typology': 'flat'},"{'subtitle': 'Sant Gervasi - La Bonanova, Barcelona', 'title': 'Piso en Paseo de la Bonanova'}",False,False,True,False,False,,
